Genre,Year,Rating
Comedy,2006,6.9
 Drama,2006,6.9
 Romance,2006,6.9
Drama,2014,7.6
Drama,2015,7.6
 Romance,2014,7.6
 Romance,2015,7.6
Comedy,2013,7.7
 Drama,2013,7.7
 Romance,2013,7.7
Animation,2009,8.2
 Comedy,2009,8.2
Reality-TV,2014,7.2
Reality-TV,2019,8.3
Drama,2009,6.8
Drama,2010,6.8
Romance,2008,6.6
Drama,2015,7.2
Drama,2016,7.2
Action,2015,6.4
 Romance,2015,6.4
 Thriller,2015,6.4
Drama,2003,8.4
Drama,2004,8.4
Drama,2005,8.4
Drama,2006,8.4
Comedy,2008,7.6
 Music,2008,7.6
 Reality-TV,2008,7.6
Crime,2014,7.2
Crime,2015,7.2
Animation,2015,6.2
Animation,2016,6.2
Animation,2017,6.2
Animation,2011,7.8
Fantasy,2017,6.9
Mystery,2002,8.1
Animation,2012,6.8
Comedy,2017,7.0
 Drama,2017,7.0
 Romance,2017,7.0
Comedy,2017,6.4
Comedy,2018,6.4
 Drama,2017,6.4
 Drama,2018,6.4
Drama,2010,-
Drama,2011,-
 Family,2010,-
 Family,2011,-
 Romance,2010,-
 Romance,2011,-
Drama,2019,6.1
Drama,1997,7.7
 Romance,1997,7.7
Drama,2015,6.8
Action,2012,6.6
Action,2013,6.6
 Comedy,2012,6.6
 Comedy,2013,6.6
 Fantasy,2012,6.6
 Fantasy,2013,6.6
Fantasy,2011,7.8
 Mystery,2011,7.8
 Thriller,2011,7.8
Drama,2005,8.2
Drama,2006,8.2
 Romance,2005,8.2
 Romance,2006,8.2
Action,2011,6.2
 Drama,2011,6.2
 History,2011,6.2
Romance,2005,7.5
Romance,2006,7.5
Romance,2004,6.1
Comedy,2011,6.6
Comedy,2012,6.6
Drama,2002,8.8
 Romance,2002,8.8
Talk-Show,2013,7.5
Drama,2016,6.9
Comedy,2007,6.4
Romance,2012,6.2
Comedy,2010,-
 Family,2010,-
 Romance,2010,-
War,2010,8.6
Comedy,2007,6.1
 Drama,2007,6.1
 Romance,2007,6.1
Comedy,2008,7.6
 Drama,2008,7.6
 Romance,2008,7.6
Comedy,2013,7.3
 Drama,2013,7.3
 Romance,2013,7.3
Comedy,2019,-
 Game-Show,2019,-
Action,2013,5.6
 Drama,2013,5.6
 History,2013,5.6
Comedy,2012,7.8
Comedy,2013,7.8
 Drama,2012,7.8
 Drama,2013,7.8
 Romance,2012,7.8
 Romance,2013,7.8
Drama,2011,7.9
 Romance,2011,7.9
Reality-TV,2014,8.4
Reality-TV,2016,7.4
Action,2011,5.6
 Drama,2011,5.6
 Romance,2011,5.6
Romance,2010,7.2
Romance,2011,7.2
Drama,2010,6.0
 Music,2010,6.0
 Romance,2010,6.0
Reality-TV,2014,7.9
Musical,2015,6.5
Comedy,2012,8.0
Reality-TV,2020,-
 Sport,2020,-
Drama,2015,7.0
 Romance,2015,7.0
Drama,2004,7.5
Animation,2012,4.7
 Adventure,2012,4.7
 Family,2012,4.7
Comedy,2020,7.3
 Drama,2020,7.3
 Fantasy,2020,7.3
Drama,2006,8.5
Drama,2007,8.5
 Romance,2006,8.5
 Romance,2007,8.5
Comedy,2007,6.1
 Romance,2007,6.1
Drama,2011,7.2
 Romance,2011,7.2
Animation,1999,6.6
Drama,2009,5.7
 Romance,2009,5.7
Comedy,2005,7.2
 Romance,2005,7.2
Drama,2016,8.3
Drama,2017,8.3
 Romance,2016,8.3
 Romance,2017,8.3
Drama,2001,7.0
Drama,2010,7.4
 Romance,2010,7.4
Drama,2015,8.2
Drama,2019,7.1
Drama,2019,6.8
Drama,2006,7.3
Comedy,2015,6.6
 Drama,2015,6.6
Reality-TV,2019,-
Drama,2009,6.8
Comedy,2012,5.8
 Romance,2012,5.8
Game-Show,2007,-
Drama,2011,7.3
 Romance,2011,7.3
Music,2005,7.9
Drama,2015,6.4
Comedy,2007,7.5
 Romance,2007,7.5
Romance,2000,7.5
Drama,2007,6.5
Music,2014,6.8
Drama,2014,-
Reality-TV,2018,-
 Romance,2018,-
Animation,2016,6.9
 Action,2016,6.9
 Adventure,2016,6.9
Drama,2021,-
 Thriller,2021,-
Drama,2012,8.1
 Romance,2012,8.1
Drama,2009,7.7
Animation,1997,8.5
 Family,1997,8.5
Comedy,2016,7.9
Comedy,2017,7.9
 Drama,2016,7.9
 Drama,2017,7.9
Music,2019,8.1
 Reality-TV,2019,8.1
Comedy,2011,8.0
Comedy,2012,8.0
 Drama,2011,8.0
 Drama,2012,8.0
 Romance,2011,8.0
 Romance,2012,8.0
Drama,2009,7.4
 Horror,2009,7.4
 Mystery,2009,7.4
-,2019,-
Drama,2013,7.2
 Romance,2013,7.2
Drama,2018,7.3
Romance,2005,7.7
Drama,2015,8.2
 Romance,2015,8.2
Animation,2016,7.8
Drama,2010,6.8
 Romance,2010,6.8
Family,2014,8.2
Family,2015,8.2
Family,2016,8.2
Family,2017,8.2
Family,2018,8.2
Family,2019,8.2
Comedy,2004,7.4
 Drama,2004,7.4
 Romance,2004,7.4
Music,1991,5.8
History,2011,8.3
History,2012,8.3
Drama,2008,6.5
 Romance,2008,6.5
Drama,2013,7.5
Drama,2014,7.5
 Romance,2013,7.5
 Romance,2014,7.5
Drama,2013,7.5
Comedy,2013,7.5
Comedy,2014,7.5
 Drama,2013,7.5
 Drama,2014,7.5
 Romance,2013,7.5
 Romance,2014,7.5
Comedy,2011,7.0
 Romance,2011,7.0
Drama,2014,6.0
Reality-TV,2013,8.7
Animation,1995,7.0
Animation,1996,7.0
 Comedy,1995,7.0
 Comedy,1996,7.0
Animation,2015,8.2
 Action,2015,8.2
 Adventure,2015,8.2
Drama,2007,7.3
 Romance,2007,7.3
Romance,2002,7.4
Romance,2018,5.6
Comedy,2013,7.6
 Romance,2013,7.6
Action,2007,6.9
 Drama,2007,6.9
 Romance,2007,6.9
Drama,2015,7.4
 Romance,2015,7.4
Romance,2008,7.1
Drama,2014,-
Drama,2015,-
 Romance,2014,-
 Romance,2015,-
Drama,2010,7.3
 Mystery,2010,7.3
 Romance,2010,7.3
Drama,2018,8.4
Romance,1997,7.4
Animation,2017,6.1
Drama,2004,7.8
 Romance,2004,7.8
Animation,2011,6.9
 Family,2011,6.9
Romance,2005,-
Drama,2019,-
Drama,2000,7.2
Animation,2011,7.2
 Family,2011,7.2
Crime,2014,7.3
 Fantasy,2014,7.3
 Mystery,2014,7.3
Animation,2019,-
Animation,2007,-
War,2010,8.4
Drama,2014,6.4
 Romance,2014,6.4
Animation,2006,7.1
Animation,2007,7.1
Reality-TV,2009,-
Reality-TV,2010,-
Reality-TV,2011,-
Reality-TV,2012,-
Reality-TV,2013,-
Comedy,2006,7.3
 Romance,2006,7.3
Game-Show,2017,7.6
Comedy,2014,8.3
 Drama,2014,8.3
 Romance,2014,8.3
Comedy,2013,6.5
 Romance,2013,6.5
Game-Show,2014,7.6
Action,2011,7.5
 Crime,2011,7.5
 Thriller,2011,7.5
Drama,2009,-
 Romance,2009,-
 Sport,2009,-
Drama,2010,6.2
Comedy,2011,8.3
Comedy,2012,8.3
 Drama,2011,8.3
 Drama,2012,8.3
 Romance,2011,8.3
 Romance,2012,8.3
Romance,2009,7.8
Drama,2014,6.3
 Romance,2014,6.3
Romance,2009,-
Romance,2010,-
Romance,2007,7.0
Animation,2002,7.5
Animation,2003,7.5
Comedy,2011,7.5
Comedy,2012,7.5
Comedy,2013,7.5
Comedy,2014,7.5
Comedy,2015,7.5
Comedy,2016,7.5
Comedy,2017,7.5
Animation,2015,7.7
Animation,2016,7.7
Animation,2017,7.7
Animation,2018,7.7
 Action,2015,7.7
 Action,2016,7.7
 Action,2017,7.7
 Action,2018,7.7
 Comedy,2015,7.7
 Comedy,2016,7.7
 Comedy,2017,7.7
 Comedy,2018,7.7
Drama,2008,6.2
 Romance,2008,6.2
Comedy,2010,7.6
Comedy,2011,7.6
 Romance,2010,7.6
 Romance,2011,7.6
Animation,2009,6.6
 Sci-Fi,2009,6.6
Drama,2012,8.1
Drama,2016,7.4
Drama,2017,7.4
 Romance,2016,7.4
 Romance,2017,7.4
Comedy,2012,6.9
Comedy,2013,6.9
 Drama,2012,6.9
 Drama,2013,6.9
Drama,2017,7.9
 Romance,2017,7.9
-,2018,-
Comedy,2008,-
 Drama,2008,-
Drama,2013,6.2
 Romance,2013,6.2
Drama,2016,7.8
 Romance,2016,7.8
Drama,2010,7.5
Drama,2012,7.4
Drama,2019,-
Comedy,2009,7.3
Drama,2002,7.6
Drama,2003,7.6
Drama,2017,7.3
 Romance,2017,7.3
Drama,2005,8.1
Romance,2013,6.5
Drama,2021,-
Drama,2004,-
 History,2004,-
Drama,2001,-
 Romance,2001,-
Comedy,2017,7.4
Romance,2004,-
Drama,2013,8.1
 Romance,2013,8.1
 Thriller,2013,8.1
Drama,2007,7.7
 Romance,2007,7.7
Drama,2018,7.1
 Family,2018,7.1
 Romance,2018,7.1
Drama,2016,4.2
Comedy,2018,7.7
 Romance,2018,7.7
Comedy,2017,-
 Fantasy,2017,-
Drama,2010,8.0
 History,2010,8.0
 Mystery,2010,8.0
Drama,2014,6.8
Animation,2014,-
Reality-TV,2013,-
Reality-TV,2014,-
Reality-TV,2015,-
Comedy,2014,7.1
 Romance,2014,7.1
Drama,2011,6.1
 Music,2011,6.1
 Romance,2011,6.1
Comedy,2018,-
 Drama,2018,-
 Romance,2018,-
Drama,2012,-
Drama,2013,-
 Romance,2012,-
 Romance,2013,-
Drama,2015,-
Drama,2016,-
Drama,2011,-
 Romance,2011,-
Comedy,2012,6.4
 Drama,2012,6.4
Reality-TV,2020,-
Drama,2015,7.0
 History,2015,7.0
 War,2015,7.0
Family,2014,-
Comedy,2020,7.6
 Drama,2020,7.6
 Romance,2020,7.6
Drama,2017,2.7
Comedy,2007,8.0
 Romance,2007,8.0
Comedy,2010,7.2
 Drama,2010,7.2
 Romance,2010,7.2
Comedy,2013,7.8
 Drama,2013,7.8
 Mystery,2013,7.8
Drama,2007,7.4
Drama,2008,7.4
 Romance,2007,7.4
 Romance,2008,7.4
Drama,1999,-
Drama,2000,-
 Romance,1999,-
 Romance,2000,-
Comedy,2015,6.9
Comedy,2016,6.9
 Drama,2015,6.9
 Drama,2016,6.9
Drama,2018,7.0
Drama,2010,-
 Romance,2010,-
Romance,2014,7.7
Romance,2007,8.0
Drama,2012,7.0
Drama,2001,8.4
 History,2001,8.4
Comedy,2018,-
 Family,2018,-
 Reality-TV,2018,-
Romance,2019,6.4
 Sci-Fi,2019,6.4
Reality-TV,2018,8.6
Drama,2005,6.8
Drama,2006,6.8
 History,2005,6.8
 History,2006,6.8
Animation,2010,7.3
Animation,2011,7.3
 Family,2010,7.3
 Family,2011,7.3
 Sci-Fi,2010,7.3
 Sci-Fi,2011,7.3
Romance,2014,7.2
Drama,2008,7.0
Drama,2009,7.0
Drama,2012,7.7
Drama,2015,6.3
 Romance,2015,6.3
Comedy,2014,6.4
 Music,2014,6.4
 Romance,2014,6.4
Drama,2008,7.3
Game-Show,2015,-
 Talk-Show,2015,-
Drama,2022,-
Reality-TV,2016,8.3
Action,2005,7.4
 Comedy,2005,7.4
 Crime,2005,7.4
Romance,2013,7.4
Drama,2017,7.7
Sport,2016,6.6
-,2019,8.0
Music,2017,7.5
 Reality-TV,2017,7.5
Comedy,2009,7.7
 Drama,2009,7.7
 Romance,2009,7.7
Romance,2008,7.8
Comedy,2002,7.0
 Drama,2002,7.0
 Romance,2002,7.0
Drama,2012,7.6
Drama,2013,7.6
 Romance,2012,7.6
 Romance,2013,7.6
Horror,2014,-
Comedy,2015,-
Comedy,2016,-
Drama,2004,-
Animation,2010,6.8
Drama,2015,5.6
Drama,2012,8.0
 Thriller,2012,8.0
-,2010,8.5
-,2011,8.5
Drama,2017,6.9
Animation,2016,6.2
 Comedy,2016,6.2
 Fantasy,2016,6.2
Drama,2011,5.9
 Romance,2011,5.9
Family,2008,8.5
Family,2009,8.5
 Romance,2008,8.5
 Romance,2009,8.5
Crime,2011,7.8
 Mystery,2011,7.8
 Thriller,2011,7.8
Comedy,2011,7.8
Comedy,2012,7.8
 Drama,2011,7.8
 Drama,2012,7.8
 Music,2011,7.8
 Music,2012,7.8
Animation,2013,-
Comedy,2007,8.5
Comedy,2008,8.5
 Romance,2007,8.5
 Romance,2008,8.5
Action,2014,6.4
 Drama,2014,6.4
 Thriller,2014,6.4
Drama,2007,7.8
Drama,2017,7.0
Comedy,2017,5.5
 Romance,2017,5.5
Reality-TV,2016,8.3
Family,2009,8.2
Family,2010,8.2
 Romance,2009,8.2
 Romance,2010,8.2
Animation,2001,4.5
Animation,2002,4.5
Animation,2003,4.5
Animation,2004,4.5
Animation,2005,4.5
Comedy,2013,6.2
 Drama,2013,6.2
 Romance,2013,6.2
Drama,2014,6.9
 Romance,2014,6.9
Animation,2012,6.3
Animation,2013,6.3
Drama,2006,6.9
Animation,2010,6.4
Animation,2016,3.6
Drama,2020,-
 Romance,2020,-
Drama,2014,7.5
 Romance,2014,7.5
History,2011,-
Drama,2009,7.7
Comedy,2011,-
Drama,2016,8.0
Drama,2017,8.0
 Romance,2016,8.0
 Romance,2017,8.0
Comedy,2008,6.5
 Romance,2008,6.5
Crime,2011,-
 Drama,2011,-
 Mystery,2011,-
Talk-Show,2010,7.4
Talk-Show,2011,7.4
Talk-Show,2012,7.4
Talk-Show,2013,7.4
Talk-Show,2014,7.4
Talk-Show,2015,7.4
Talk-Show,2016,7.4
Talk-Show,2017,7.4
Talk-Show,2018,7.4
Talk-Show,2019,7.4
Drama,2015,7.4
Animation,1991,7.2
 Comedy,1991,7.2
 Family,1991,7.2
Drama,2010,-
Drama,2015,-
 Family,2015,-
Drama,2017,5.8
 Mystery,2017,5.8
 Romance,2017,5.8
Drama,2017,4.9
Reality-TV,2013,7.3
 Romance,2013,7.3
Drama,2014,7.6
Drama,2015,7.6
 Romance,2014,7.6
 Romance,2015,7.6
Music,2018,7.2
 Reality-TV,2018,7.2
Drama,2003,5.8
 Romance,2003,5.8
Drama,2008,7.6
Music,1998,7.4
Romance,2001,-
Drama,1997,7.3
Romance,2015,7.5
Drama,2019,7.4
-,2008,8.4
Music,1986,8.6
Romance,2012,7.8
Romance,2013,7.8
Documentary,2007,8.3
Documentary,2008,8.3
 Comedy,2007,8.3
 Comedy,2008,8.3
Animation,2001,4.8
 Family,2001,4.8
Talk-Show,2011,-
Talk-Show,2012,-
Talk-Show,2013,-
Talk-Show,2014,-
Talk-Show,2015,-
Talk-Show,2016,-
Comedy,2006,7.1
 Romance,2006,7.1
Crime,2014,7.2
 Drama,2014,7.2
Drama,1982,-
Drama,2018,8.1
Comedy,2007,7.7
 Drama,2007,7.7
 Romance,2007,7.7
Drama,2019,7.1
Drama,2010,7.0
 Romance,2010,7.0
Music,2011,-
Music,2012,-
Music,2013,-
 Musical,2011,-
 Musical,2012,-
 Musical,2013,-
Horror,2006,7.0
Romance,2010,6.7
Drama,2008,4.8
Drama,2009,4.8
Drama,2014,7.3
Drama,1993,7.1
Comedy,2013,6.8
Drama,2004,8.1
Drama,2005,8.1
 Family,2004,8.1
 Family,2005,8.1
Drama,2019,6.4
Drama,2011,8.1
Drama,2012,8.1
 Romance,2011,8.1
 Romance,2012,8.1
Comedy,2016,-
Action,2021,-
Drama,1997,7.3
Drama,2016,6.5
Drama,2018,7.7
Romance,2014,6.4
Drama,2015,-
 Romance,2015,-
Drama,1991,8.2
Music,2009,7.6
Drama,2010,6.8
 History,2010,6.8
Thriller,2016,-
Drama,2019,7.9
 Fantasy,2019,7.9
Drama,2018,4.4
Comedy,2015,-
 Romance,2015,-
Drama,2013,8.0
Drama,2014,8.0
 Romance,2013,8.0
 Romance,2014,8.0
Romance,2005,7.3
Game-Show,2017,-
 Music,2017,-
 Reality-TV,2017,-
Drama,2016,-
Drama,2017,-
 Romance,2016,-
 Romance,2017,-
Documentary,2011,-
 Game-Show,2011,-
 Music,2011,-
Drama,2015,-
 Romance,2015,-
Drama,2019,7.9
Drama,2021,5.3
 Romance,2021,5.3
Drama,2016,6.7
Drama,2009,7.7
Drama,2006,8.1
Drama,2012,-
Drama,2013,-
 Romance,2012,-
 Romance,2013,-
Reality-TV,2015,-
Reality-TV,2016,-
Animation,2010,7.7
 Comedy,2010,7.7
 Sport,2010,7.7
Drama,2008,7.6
 Romance,2008,7.6
Talk-Show,2009,7.7
Talk-Show,2010,7.7
Talk-Show,2011,7.7
Talk-Show,2012,7.7
Talk-Show,2013,7.7
Drama,2011,-
-,2012,7.9
Drama,2007,7.4
Drama,2018,-
Animation,2003,7.4
Comedy,2014,6.2
Comedy,2015,6.2
 Drama,2014,6.2
 Drama,2015,6.2
 Romance,2014,6.2
 Romance,2015,6.2
Comedy,2016,7.2
 Romance,2016,7.2
 Sport,2016,7.2
Drama,2017,6.5
 Family,2017,6.5
Comedy,2013,7.8
Comedy,2014,7.8
 Romance,2013,7.8
 Romance,2014,7.8
Comedy,2010,7.1
Comedy,2011,7.1
Drama,2009,-
Drama,2010,-
-,2018,-
Comedy,2006,7.4
 Drama,2006,7.4
Romance,2012,8.0
Animation,2009,7.2
Action,2018,-
Drama,2007,6.5
Animation,2006,-
 Comedy,2006,-
Comedy,1999,8.7
Drama,2002,-
 Romance,2002,-
Comedy,2012,6.7
 Romance,2012,6.7
Comedy,2008,7.3
 Drama,2008,7.3
Romance,2011,7.9
Romance,2012,7.9
Drama,2016,5.7
Animation,2012,7.6
Drama,2015,-
Drama,2007,-
 Romance,2007,-
Comedy,2013,5.9
 Drama,2013,5.9
 Romance,2013,5.9
Drama,2017,5.4
Reality-TV,2016,-
Action,2008,7.4
 Adventure,2008,7.4
 Comedy,2008,7.4
Drama,2015,7.3
Comedy,2003,7.8
 Romance,2003,7.8
Romance,2011,6.2
Family,1982,-
Family,1983,-
Family,1984,-
Romance,2012,5.7
Action,2005,8.2
 Drama,2005,8.2
 Fantasy,2005,8.2
Romance,1992,-
Romance,1993,-
Romance,1994,-
Reality-TV,2013,-
Reality-TV,2014,-
Comedy,1996,-
Comedy,1997,-
Comedy,1998,-
Comedy,1999,-
 Drama,1996,-
 Drama,1997,-
 Drama,1998,-
 Drama,1999,-
 Romance,1996,-
 Romance,1997,-
 Romance,1998,-
 Romance,1999,-
Thriller,2007,7.1
Drama,2011,7.4
 Romance,2011,7.4
Drama,2016,7.1
Drama,2017,7.1
 Romance,2016,7.1
 Romance,2017,7.1
Comedy,2017,5.7
Drama,2014,-
Reality-TV,2019,-
Drama,2017,-
Drama,2003,7.1
Drama,2000,7.4
Romance,2013,6.4
Drama,2010,7.0
 Romance,2010,7.0
 Sport,2010,7.0
Comedy,2015,6.4
 Drama,2015,6.4
Comedy,2014,7.4
 Crime,2014,7.4
 Drama,2014,7.4
Romance,2015,6.4
Drama,2008,8.0
Drama,2009,8.0
 Romance,2008,8.0
 Romance,2009,8.0
Drama,2013,-
Drama,2006,6.9
 Romance,2006,6.9
 Sport,2006,6.9
Action,2003,-
 Drama,2003,-
 Romance,2003,-
Comedy,1994,7.2
 Crime,1994,7.2
 Drama,1994,7.2
Animation,2019,-
Drama,2012,7.5
 Romance,2012,7.5
Romance,2009,6.1
Comedy,2005,7.3
 Drama,2005,7.3
 Romance,2005,7.3
Drama,2000,-
Reality-TV,2021,-
Comedy,2007,8.1
 Drama,2007,8.1
 Romance,2007,8.1
Animation,2014,8.1
 Comedy,2014,8.1
 Drama,2014,8.1
Drama,2015,-
Drama,2016,-
 Romance,2015,-
 Romance,2016,-
Music,2016,-
Music,2017,-
Drama,2006,-
Reality-TV,2009,8.5
Game-Show,2012,6.4
Game-Show,2013,6.4
Game-Show,2014,6.4
Game-Show,2015,6.4
Family,1983,-
Family,1984,-
Family,1985,-
Family,1986,-
Drama,2006,7.6
 Romance,2006,7.6
Short,2018,-
 Sport,2018,-
Reality-TV,2020,-
Drama,2018,6.4
Game-Show,2015,-
Game-Show,2016,-
Game-Show,2017,-
Game-Show,2018,-
Game-Show,2019,-
Game-Show,2020,-
 Reality-TV,2015,-
 Reality-TV,2016,-
 Reality-TV,2017,-
 Reality-TV,2018,-
 Reality-TV,2019,-
 Reality-TV,2020,-
Reality-TV,2011,8.4
Drama,2011,7.5
Drama,2012,7.5
Comedy,2004,6.2
 Romance,2004,6.2
Romance,2016,4.6
Drama,2008,-
Drama,2017,7.8
 Romance,2017,7.8
Drama,2016,-
Action,2015,6.4
 Comedy,2015,6.4
Drama,2017,6.0
Drama,2018,6.0
Drama,2018,6.1
Drama,2015,7.9
 Romance,2015,7.9
Comedy,2015,6.5
 Drama,2015,6.5
 Romance,2015,6.5
Comedy,2014,6.1
 Romance,2014,6.1
Drama,2000,-
-,2019,-
Drama,2014,8.5
Drama,2012,-
Drama,2013,-
 Romance,2012,-
 Romance,2013,-
Drama,2016,-
Animation,2008,-
-,2016,-
Romance,1997,6.1
Drama,2015,7.4
Drama,2016,7.0
Documentary,2019,-
Animation,2018,-
 Adventure,2018,-
 Comedy,2018,-
Reality-TV,2017,8.3
Drama,2006,6.8
 Music,2006,6.8
 Romance,2006,6.8
Drama,2004,6.1
-,2013,6.8
Animation,1998,6.8
Drama,2014,-
 Romance,2014,-
Game-Show,2019,-
Game-Show,2020,-
Game-Show,2021,-
Music,2015,7.8
Drama,2015,7.0
 Romance,2015,7.0
Drama,2009,6.7
Drama,2002,7.2
Reality-TV,2015,7.1
Drama,2014,7.3
Drama,2015,7.3
Drama,2007,7.6
 Romance,2007,7.6
-,2010,7.7
Romance,2006,7.2
Drama,2015,-
 Romance,2015,-
-,2012,-
Drama,2005,8.3
Drama,2005,-
Comedy,2014,8.3
 Drama,2014,8.3
Drama,2014,6.7
 Romance,2014,6.7
Comedy,1995,-
Comedy,1996,-
 Drama,1995,-
 Drama,1996,-
Drama,1999,6.2
 Romance,1999,6.2
Drama,2014,-
Action,2012,6.0
 Fantasy,2012,6.0
Romance,2012,5.7
Animation,1990,-
Animation,1991,-
Animation,1992,-
Animation,1993,-
Animation,1994,-
Animation,1995,-
Animation,1996,-
Animation,1997,-
Animation,1998,-
Animation,1999,-
Animation,2000,-
Animation,2001,-
Animation,2002,-
Drama,2009,-
 Romance,2009,-
Drama,2010,-
Drama,2011,-
Drama,2012,6.8
 Romance,2012,6.8
Reality-TV,2015,5.3
Drama,2011,-
Drama,2012,-
Drama,2013,-
Drama,2014,-
 Romance,2013,-
 Romance,2014,-
Drama,2019,-
Reality-TV,2018,8.0
Reality-TV,2020,9.2
Comedy,2006,7.1
 Romance,2006,7.1
Comedy,2009,-
 Drama,2009,-
Comedy,2013,-
Comedy,2014,-
 Drama,2013,-
 Drama,2014,-
Drama,2016,-
 Romance,2016,-
Drama,2010,-
Drama,2014,7.6
Drama,2015,7.6
 Romance,2014,7.6
 Romance,2015,7.6
Talk-Show,2004,-
Talk-Show,2005,-
Talk-Show,2006,-
Talk-Show,2007,-
Romance,2007,-
Drama,2010,6.6
Drama,2005,8.2
Comedy,2019,7.5
 Drama,2019,7.5
Action,2009,7.8
 Drama,2009,7.8
 Romance,2009,7.8
Drama,1999,6.8
Drama,2006,7.1
Reality-TV,2016,8.0
Comedy,2012,-
 Romance,2012,-
Animation,2016,-
Animation,2017,-
Animation,2018,-
Comedy,2011,7.6
 Romance,2011,7.6
Drama,2012,-
Drama,2013,-
Drama,2010,6.9
Comedy,2006,8.4
 Reality-TV,2006,8.4
Drama,2003,6.7
Drama,2005,-
Drama,2006,-
 Romance,2005,-
 Romance,2006,-
Action,2016,-
 Adventure,2016,-
 Crime,2016,-
Animation,2017,-
 Family,2017,-
 Music,2017,-
Drama,2017,-
Drama,2018,-
Comedy,2005,8.0
 Drama,2005,8.0
 Romance,2005,8.0
Animation,2012,-
Animation,2013,-
Animation,2014,-
Animation,2015,-
Animation,2016,-
Animation,2017,-
Animation,2018,-
Animation,2019,-
 Action,2012,-
 Action,2013,-
 Action,2014,-
 Action,2015,-
 Action,2016,-
 Action,2017,-
 Action,2018,-
 Action,2019,-
 Adventure,2012,-
 Adventure,2013,-
 Adventure,2014,-
 Adventure,2015,-
 Adventure,2016,-
 Adventure,2017,-
 Adventure,2018,-
 Adventure,2019,-
Drama,2015,-
 Romance,2015,-
Drama,2006,5.8
Action,1992,-
 Family,1992,-
 Fantasy,1992,-
Drama,2014,-
Drama,2015,-
Drama,2014,-
Animation,2010,4.8
Comedy,2009,-
 Drama,2009,-
 Music,2009,-
Reality-TV,2017,-
Reality-TV,2018,-
Romance,1997,6.7
Talk-Show,2016,-
Talk-Show,2017,-
Talk-Show,2018,-
Talk-Show,2019,-
Comedy,2016,7.0
 Drama,2016,7.0
 Romance,2016,7.0
Comedy,2015,6.5
 Fantasy,2015,6.5
 Romance,2015,6.5
Romance,2015,7.8
Drama,2012,3.1
Animation,2006,7.1
 Action,2006,7.1
 Adventure,2006,7.1
Drama,2004,-
 Romance,2004,-
Comedy,2009,5.8
 Romance,2009,5.8
Drama,2005,-
-,2014,-
Drama,2017,-
Drama,1998,4.1
-,2012,7.3
Drama,2008,-
Romance,2015,6.9
Romance,2016,6.9
Drama,2010,-
Drama,2011,-
 Romance,2010,-
 Romance,2011,-
Romance,2012,-
Comedy,2014,-
Reality-TV,2013,6.3
Reality-TV,2014,6.3
Reality-TV,2015,6.3
Romance,2007,6.6
Drama,2007,-
Animation,1997,6.9
Animation,1998,6.9
 Action,1997,6.9
 Action,1998,6.9
 Adventure,1997,6.9
 Adventure,1998,6.9
Drama,1987,-
 Romance,1987,-
 War,1987,-
-,2014,-
Romance,2013,-
Romance,2004,-
Romance,2002,-
Drama,2009,-
Romance,2000,7.3
Drama,2009,7.9
Drama,2014,-
 Romance,2014,-
Animation,2009,-
Animation,2010,-
 Family,2009,-
 Family,2010,-
Comedy,2014,-
 Game-Show,2014,-
Comedy,1999,-
Comedy,2000,-
 Drama,1999,-
 Drama,2000,-
Drama,2015,8.2
Drama,2007,-
Romance,2007,-
Animation,2018,-
-,1998,-
-,2015,-
Comedy,2007,-
 Romance,2007,-
Game-Show,2001,-
Game-Show,2002,-
Game-Show,2003,-
Game-Show,2004,-
Game-Show,2005,-
Game-Show,2006,-
 Sport,2001,-
 Sport,2002,-
 Sport,2003,-
 Sport,2004,-
 Sport,2005,-
 Sport,2006,-
Drama,2012,-
 Family,2012,-
 Romance,2012,-
Animation,2003,-
 Action,2003,-
 Adventure,2003,-
Drama,1998,-
Reality-TV,2009,-
Reality-TV,2010,-
Reality-TV,2011,-
Comedy,2006,6.8
 Crime,2006,6.8
 Horror,2006,6.8
Adventure,2005,-
 Fantasy,2005,-
Romance,2000,-
Reality-TV,2013,7.3
Reality-TV,2014,7.3
Drama,2009,-
Game-Show,2004,-
Game-Show,2005,-
Game-Show,2006,-
Game-Show,2007,-
Drama,2009,-
Drama,2006,7.2
Talk-Show,2007,-
Talk-Show,2008,-
Talk-Show,2009,-
Talk-Show,2010,-
Talk-Show,2011,-
Talk-Show,2012,-
Talk-Show,2013,-
Talk-Show,2014,-
Talk-Show,2015,-
Talk-Show,2016,-
Talk-Show,2017,-
Talk-Show,2015,-
Talk-Show,2016,-
Talk-Show,2017,-
Talk-Show,2018,-
Talk-Show,2019,-
Talk-Show,2020,-
Talk-Show,2021,-
Comedy,2010,-
Animation,2008,-
Drama,2018,-
Reality-TV,2009,8.0
Thriller,2015,-
Reality-TV,2013,6.5
Drama,2015,-
Drama,2016,-
Comedy,2016,7.6
Reality-TV,2017,7.8
Drama,2008,-
Drama,2009,-
Animation,1998,-
Animation,1999,-
Reality-TV,2008,-
Reality-TV,2009,-
Reality-TV,2010,-
 Comedy,2008,-
 Comedy,2009,-
 Comedy,2010,-
Reality-TV,2016,9.0
Animation,2000,6.0
Animation,2001,6.0
Animation,2002,6.0
 Sport,2000,6.0
 Sport,2001,6.0
 Sport,2002,6.0
-,2010,-
