item_name,item_id,item_category_id
,5442,56
,5443,55
,5444,55
,5445,55
,5446,55
,5447,55
,5448,55
,5449,55
,5450,58
,5451,55
,5452,75
,5453,58
,5454,55
,5455,55
,5456,55
,5457,55
,5458,56
,5459,55
,5460,56
,5461,56
,5462,56
,5463,55
,5464,56
,5465,55
,5466,56
,5467,56
,5468,58
,5469,58
,5470,56
,5471,56
,5472,60
,5473,56
,5474,56
,5475,58
,5476,55
,5477,56
,5478,56
,5479,56
,5480,56
,5481,60
,5482,56
,5483,59
,5484,56
,5485,55
,5486,58
,5487,56
,5488,58
,5489,56
,5490,56
,5491,55
,5492,56
,5493,56
,5494,56
,5495,56
,5496,59
,5497,58
,5498,59
,5499,59
,5500,56
,5501,58
,5502,56
,5503,56
,5504,56
,5505,58
,5506,58
,5507,56
,5508,55
,5509,55
,5510,55
,5511,55
,5512,58
,5513,55
,5514,55
,5515,58
,5516,55
,5517,58
,5518,58
,5519,40
,5520,58
,5521,55
,5522,40
,5523,40
,5524,40
,5525,40
,5526,40
,5527,40
,5528,40
,5529,40
,5530,56
,5531,56
,5532,56
,5533,55
,5534,40
,5535,58
,5536,58
,5537,58
,5538,55
,5539,55
,5540,58
,5541,58
,5542,56
,5543,55
,5544,55
,5545,60
,5546,58
,5547,59
,5548,56
,5549,58
,5550,55
,5551,55
,5552,55
,5553,59
,5554,75
,5555,75
,5556,76
,5557,75
,5558,76
,5559,76
,5560,76
,5561,76
,5562,76
,5563,76
,5564,76
,5565,76
,5566,75
,5567,75
,5568,76
,5569,76
,5570,2
,5571,2
,5572,2
,5573,2
,5574,2
,5575,2
,5576,2
,5577,5
,5578,5
,5579,5
,5580,5
,5581,5
,5582,5
,5583,5
,5584,5
,5585,5
,5586,5
,5587,5
,5588,5
,5589,5
,5590,5
,5591,5
,5592,5
,5593,5
,5594,5
,5595,5
,5596,5
,5597,5
,5598,5
,5599,5
,5600,5
,5601,5
,5602,5
,5603,5
,5604,5
,5605,5
,5606,1
,5607,2
,5608,2
,5609,2
,5610,2
,5611,2
,5612,2
,5613,2
,5614,2
,5615,2
,5616,2
,5617,2
,5618,2
,5619,2
,5620,2
,5621,2
,5622,2
,5623,2
,5624,2
,5625,2
,5626,2
,5627,2
,5628,2
,5629,2
,5630,2
,5631,2
,5632,2
,5633,2
,5634,2
,5635,2
,5636,2
,5637,2
,5638,2
,5639,2
,5640,2
,5641,2
,5642,2
,5643,2
,5644,2
,5645,2
,5646,2
,5647,2
,5648,2
,5649,2
,5650,2
,5651,2
,5652,3
,5653,3
,5654,3
,5655,3
,5656,3
,5657,3
,5658,3
,5659,3
,5660,3
,5661,3
,5662,3
,5663,3
,5664,3
,5665,3
,5666,3
,5667,3
,5668,3
,5669,3
,5670,3
,5671,3
,5672,3
,5673,3
,5674,3
,5675,3
,5676,3
,5677,3
,5678,3
,5679,3
,5680,4
,5681,4
,5682,4
,5683,4
,5684,55
,5685,31
,5686,30
,5687,19
,5688,23
,5689,75
,5690,75
,5691,76
,5692,75
,5693,75
,5694,76
,5695,76
,5696,76
,5697,76
,5698,76
,5699,75
,5700,75
,5701,75
,5702,76
,5703,76
,5704,76
,5705,76
,5706,76
,5707,75
,5708,76
,5709,76
,5710,76
,5711,76
,5712,75
,5713,75
,5714,76
,5715,76
,5716,76
,5717,76
,5718,76
,5719,76
,5720,76
,5721,76
,5722,76
,5723,31
,5724,76
,5725,76
,5726,76
,5727,76
,5728,76
,5729,76
,5730,76
,5731,76
,5732,75
,5733,76
,5734,21
,5735,21
,5736,57
,5737,19
,5738,23
,5739,20
,5740,1
,5741,6
,5742,23
,5743,19
,5744,30
,5745,22
,5746,21
,5747,22
,5748,75
,5749,75
,5750,75
,5751,75
,5752,76
,5753,75
,5754,75
,5755,76
,5756,75
,5757,31
,5758,31
,5759,31
,5760,31
,5761,31
,5762,75
,5763,76
,5764,75
,5765,76
,5766,75
,5767,75
,5768,76
,5769,75
,5770,75
,5771,75
,5772,75
,5773,75
,5774,55
,5775,55
,5776,55
,5777,55
,5778,55
,5779,55
,5780,55
,5781,55
,5782,55
,5783,55
,5784,55
,5785,55
,5786,57
,5787,57
,5788,57
,5789,57
,5790,57
,5791,57
,5792,57
,5793,57
,5794,57
,5795,57
,5796,57
,5797,57
,5798,57
,5799,57
,5800,57
,5801,57
,5802,57
,5803,57
,5804,57
,5805,57
,5806,57
,5807,57
,5808,57
,5809,57
,5810,57
,5811,30
,5812,31
,5813,31
,5814,19
,5815,20
,5816,23
,5817,24
,5818,31
,5819,19
,5820,35
,5821,35
,5822,35
,5823,35
,5824,65
,5825,65
,5826,65
,5827,65
,5828,65
,5829,65
,5830,65
,5831,65
,5832,65
,5833,65
,5834,65
,5835,65
,5836,65
,5837,65
,5838,65
,5839,65
,5840,65
,5841,65
,5842,65
,5843,65
,5844,65
,5845,65
,5846,31
,5847,19
,5848,30
,5849,31
,5850,28
,5851,30
,5852,30
,5853,29
,5854,28
,5855,23
,5856,62
,5857,62
,5858,62
,5859,62
,5860,62
,5861,62
,5862,62
,5863,62
,5864,62
,5865,62
,5866,62
,5867,62
,5868,62
,5869,62
,5870,62
,5871,62
,5872,62
,5873,62
,5874,62
,5875,62
,5876,62
,5877,62
,5878,75
,5879,75
,5880,31
,5881,23
,5882,31
,5883,19
,5884,21
,5885,30
,5886,19
,5887,19
,5888,30
,5889,19
,5890,21
,5891,23
,5892,30
,5893,19
,5894,21
,5895,23
,5896,30
,5897,19
,5898,21
,5899,23
,5900,30
,5901,19
,5902,20
,5903,23
,5904,24
,5905,30
,5906,19
,5907,20
,5908,23
,5909,75
,5910,31
,5911,20
,5912,24
,5913,30
,5914,24
,5915,24
,5916,30
,5917,31
,5918,19
,5919,23
,5920,31
,5921,28
,5922,30
,5923,19
,5924,21
,5925,40
,5926,67
,5927,67
,5928,67
,5929,67
,5930,67
,5931,67
,5932,67
,5933,67
,5934,67
,5935,67
,5936,67
,5937,67
,5938,67
,5939,67
,5940,56
,5941,55
,5942,58
,5943,58
,5944,58
,5945,55
,5946,55
,5947,55
,5948,59
,5949,55
,5950,58
,5951,58
,5952,56
,5953,58
,5954,56
,5955,56
,5956,58
,5957,58
,5958,59
,5959,58
,5960,58
,5961,58
,5962,55
,5963,58
,5964,59
,5965,56
,5966,56
,5967,56
,5968,56
,5969,56
,5970,56
,5971,56
,5972,56
,5973,56
,5974,56
,5975,55
,5976,30
,5977,31
,5978,55
,5979,56
,5980,55
,5981,56
,5982,56
,5983,30
,5984,31
,5985,60
,5986,55
,5987,56
,5988,56
,5989,58
,5990,59
,5991,28
,5992,19
,5993,23
,5994,30
,5995,58
,5996,58
,5997,58
,5998,55
,5999,55
,6000,55
,6001,55
,6002,55
,6003,55
,6004,55
,6005,55
,6006,56
,6007,55
,6008,55
,6009,59
,6010,59
,6011,55
,6012,59
,6013,59
,6014,56
,6015,56
,6016,59
,6017,55
,6018,55
,6019,55
,6020,56
,6021,55
,6022,56
,6023,55
,6024,56
,6025,58
,6026,58
,6027,55
,6028,58
,6029,56
,6030,59
,6031,55
,6032,56
,6033,58
,6034,56
,6035,58
,6036,58
,6037,59
,6038,56
,6039,56
,6040,55
,6041,58
,6042,55
,6043,59
,6044,55
,6045,55
,6046,55
,6047,55
,6048,55
,6049,55
,6050,56
,6051,55
,6052,55
,6053,55
,6054,56
,6055,58
,6056,55
,6057,55
,6058,58
,6059,76
,6060,76
,6061,19
,6062,23
,6063,24
,6064,20
,6065,75
,6066,75
,6067,30
,6068,19
,6069,23
,6070,24
,6071,19
,6072,19
,6073,22
,6074,19
,6075,19
,6076,21
,6077,19
,6078,19
,6079,23
,6080,23
,6081,23
,6082,19
,6083,22
,6084,19
,6085,20
,6086,30
,6087,23
,6088,24
,6089,31
,6090,23
,6091,19
,6092,19
,6093,30
,6094,28
,6095,22
,6096,23
,6097,31
,6098,19
,6099,23
,6100,31
,6101,22
,6102,76
,6103,19
,6104,23
,6105,19
,6106,23
,6107,19
,6108,30
,6109,30
,6110,28
,6111,30
,6112,19
,6113,23
,6114,75
,6115,31
,6116,30
,6117,30
,6118,23
,6119,19
,6120,19
,6121,30
,6122,19
,6123,23
,6124,19
,6125,23
,6126,30
,6127,19
,6128,20
,6129,23
,6130,24
,6131,30
,6132,19
,6133,23
,6134,30
,6135,19
,6136,23
,6137,19
,6138,19
,6139,19
,6140,19
,6141,19
,6142,22
,6143,19
,6144,21
,6145,31
,6146,21
,6147,30
,6148,22
,6149,23
,6150,31
,6151,31
,6152,23
,6153,24
,6154,19
,6155,23
,6156,30
,6157,29
,6158,28
,6159,31
,6160,31
,6161,31
,6162,30
,6163,19
,6164,23
,6165,20
,6166,31
,6167,31
,6168,31
,6169,20
,6170,20
,6171,24
,6172,31
,6173,31
,6174,30
,6175,31
,6176,31
,6177,30
,6178,28
,6179,30
,6180,31
,6181,30
,6182,30
,6183,24
,6184,30
,6185,30
,6186,58
,6187,55
,6188,59
,6189,55
,6190,58
,6191,55
,6192,58
,6193,55
,6194,58
,6195,56
,6196,58
,6197,55
,6198,58
,6199,56
,6200,55
,6201,56
,6202,55
,6203,56
,6204,55
,6205,55
,6206,55
,6207,56
,6208,55
,6209,56
,6210,56
,6211,59
,6212,55
,6213,58
,6214,59
,6215,55
,6216,58
,6217,55
,6218,55
,6219,59
,6220,59
,6221,58
,6222,55
,6223,58
,6224,58
,6225,58
,6226,55
,6227,23
,6228,55
,6229,55
,6230,55
,6231,55
,6232,55
,6233,55
,6234,55
,6235,59
,6236,55
,6237,55
,6238,55
,6239,59
,6240,55
,6241,58
,6242,56
,6243,55
,6244,56
,6245,58
,6246,56
,6247,55
,6248,56
,6249,58
,6250,59
,6251,56
,6252,55
,6253,58
,6254,56
,6255,55
,6256,58
,6257,55
,6258,59
,6259,56
,6260,55
,6261,55
,6262,55
,6263,31
,6264,31
,6265,58
,6266,40
,6267,40
,6268,59
,6269,59
,6270,55
,6271,55
,6272,55
,6273,55
,6274,58
,6275,58
,6276,58
,6277,58
,6278,58
,6279,58
,6280,55
,6281,58
,6282,55
,6283,55
,6284,55
,6285,55
,6286,55
,6287,56
,6288,55
,6289,55
,6290,55
,6291,58
,6292,58
,6293,59
,6294,58
,6295,55
,6296,55
,6297,58
,6298,55
,6299,58
,6300,55
,6301,55
,6302,59
,6303,55
,6304,55
,6305,55
,6306,55
,6307,55
,6308,55
,6309,58
,6310,56
,6311,55
,6312,55
,6313,55
,6314,55
,6315,55
,6316,55
,6317,55
,6318,55
,6319,55
,6320,59
,6321,59
,6322,55
,6323,56
,6324,55
,6325,55
,6326,19
,6327,23
,6328,55
,6329,55
,6330,56
,6331,58
,6332,40
,6333,37
,6334,59
,6335,55
,6336,55
,6337,58
,6338,55
,6339,59
,6340,55
,6341,55
,6342,55
,6343,55
,6344,56
,6345,58
,6346,56
,6347,55
,6348,59
,6349,55
,6350,58
,6351,55
,6352,58
,6353,55
,6354,59
,6355,37
,6356,55
,6357,55
,6358,55
,6359,55
,6360,55
,6361,55
,6362,55
,6363,55
,6364,58
,6365,56
,6366,56
,6367,58
,6368,40
,6369,37
,6370,58
,6371,58
,6372,55
,6373,19
,6374,30
,6375,31
,6376,30
,6377,19
,6378,23
,6379,31
,6380,31
,6381,31
,6382,31
,6383,31
,6384,31
,6385,31
,6386,28
,6387,19
,6388,19
,6389,30
,6390,28
,6391,23
,6392,31
,6393,28
,6394,20
,6395,24
,6396,28
,6397,30
,6398,31
,6399,19
,6400,23
,6401,23
,6402,19
,6403,23
,6404,31
,6405,57
,6406,30
,6407,23
,6408,24
,6409,21
,6410,75
,6411,75
,6412,30
,6413,30
,6414,30
,6415,23
,6416,23
,6417,31
,6418,30
,6419,31
,6420,20
,6421,24
,6422,30
,6423,31
,6424,19
,6425,23
,6426,24
,6427,22
,6428,31
,6429,31
,6430,31
,6431,31
,6432,28
,6433,28
,6434,31
,6435,31
,6436,30
,6437,31
,6438,31
,6439,27
,6440,31
,6441,31
,6442,30
,6443,31
,6444,31
,6445,31
,6446,31
,6447,31
,6448,19
,6449,23
,6450,21
,6451,22
,6452,19
,6453,23
,6454,31
,6455,28
,6456,31
,6457,30
,6458,31
,6459,28
,6460,31
,6461,31
,6462,31
,6463,31
,6464,57
,6465,18
,6466,30
,6467,28
,6468,30
,6469,19
,6470,30
,6471,28
,6472,28
,6473,28
,6474,28
,6475,28
,6476,28
,6477,28
,6478,28
,6479,30
,6480,28
,6481,28
,6482,28
,6483,28
,6484,28
,6485,28
,6486,28
,6487,23
,6488,28
,6489,28
,6490,28
,6491,28
,6492,28
,6493,28
,6494,28
,6495,28
,6496,28
,6497,28
,6498,28
,6499,28
,6500,28
,6501,28
,6502,28
,6503,30
,6504,29
,6505,28
,6506,28
,6507,28
,6508,30
,6509,31
,6510,28
,6511,30
,6512,19
,6513,20
,6514,30
,6515,25
,6516,25
,6517,19
,6518,23
,6519,25
,6520,25
,6521,25
,6522,25
,6523,25
,6524,25
,6525,25
,6526,25
,6527,25
,6528,25
,6529,25
,6530,25
,6531,19
,6532,20
,6533,23
,6534,25
,6535,25
,6536,25
,6537,25
,6538,25
,6539,25
,6540,25
,6541,25
,6542,25
,6543,25
,6544,25
,6545,25
,6546,25
,6547,25
,6548,25
,6549,25
,6550,25
,6551,25
,6552,25
,6553,25
,6554,25
,6555,25
,6556,25
,6557,25
,6558,25
,6559,25
,6560,25
,6561,25
,6562,25
,6563,25
,6564,25
,6565,25
,6566,25
,6567,25
,6568,25
,6569,19
,6570,19
,6571,23
,6572,25
,6573,25
,6574,25
,6575,25
,6576,25
,6577,25
,6578,25
,6579,25
,6580,25
,6581,25
,6582,25
,6583,25
,6584,25
,6585,25
,6586,25
,6587,25
,6588,25
,6589,25
,6590,25
,6591,25
,6592,25
,6593,25
,6594,25
,6595,25
,6596,25
,6597,25
,6598,25
,6599,25
,6600,25
,6601,25
,6602,25
,6603,25
,6604,25
,6605,25
,6606,25
,6607,25
,6608,25
,6609,25
,6610,29
,6611,29
,6612,19
,6613,23
,6614,23
,6615,19
,6616,19
,6617,23
,6618,28
,6619,20
,6620,24
,6621,28
,6622,30
,6623,19
,6624,22
,6625,22
,6626,30
,6627,31
,6628,30
,6629,19
,6630,20
,6631,23
,6632,24
,6633,31
,6634,31
,6635,30
,6636,19
,6637,23
,6638,31
,6639,19
,6640,29
,6641,30
,6642,30
,6643,31
,6644,76
,6645,76
,6646,76
,6647,76
,6648,76
,6649,76
,6650,30
,6651,22
,6652,19
,6653,23
,6654,31
,6655,31
,6656,23
,6657,30
,6658,28
,6659,19
,6660,21
,6661,21
,6662,18
,6663,31
,6664,14
,6665,14
,6666,13
,6667,13
,6668,13
,6669,10
,6670,11
,6671,11
,6672,11
,6673,11
,6674,12
,6675,12
,6676,12
,6677,12
,6678,12
,6679,12
,6680,22
,6681,19
,6682,23
,6683,21
,6684,31
,6685,31
,6686,31
,6687,30
,6688,31
,6689,19
,6690,23
,6691,29
,6692,19
,6693,23
,6694,23
,6695,19
,6696,57
,6697,31
,6698,31
,6699,30
,6700,19
,6701,23
,6702,28
,6703,31
,6704,21
,6705,19
,6706,23
,6707,30
,6708,21
,6709,31
,6710,30
,6711,31
,6712,31
,6713,22
,6714,23
,6715,21
,6716,21
,6717,30
,6718,31
,6719,31
,6720,31
,6721,23
,6722,22
,6723,18
,6724,21
,6725,19
,6726,30
,6727,19
,6728,23
,6729,20
,6730,24
,6731,31
,6732,20
,6733,24
,6734,31
,6735,30
,6736,30
,6737,30
,6738,30
,6739,29
,6740,30
,6741,28
,6742,30
,6743,29
,6744,19
,6745,19
,6746,19
,6747,24
,6748,23
,6749,19
,6750,62
,6751,30
,6752,22
,6753,19
,6754,23
,6755,19
,6756,23
,6757,44
,6758,31
,6759,30
,6760,31
,6761,30
,6762,28
,6763,30
,6764,30
,6765,30
,6766,30
,6767,31
,6768,24
,6769,31
,6770,30
,6771,22
,6772,30
,6773,19
,6774,19
,6775,23
,6776,31
,6777,30
,6778,19
,6779,23
,6780,55
,6781,56
,6782,55
,6783,56
,6784,55
,6785,55
,6786,58
,6787,55
,6788,55
,6789,58
,6790,55
,6791,58
,6792,58
,6793,58
,6794,58
,6795,55
,6796,58
,6797,58
,6798,58
,6799,58
,6800,58
,6801,58
,6802,59
,6803,58
,6804,58
,6805,58
,6806,58
,6807,58
,6808,58
,6809,58
,6810,58
,6811,58
,6812,58
,6813,58
,6814,58
,6815,58
,6816,55
,6817,56
,6818,55
,6819,58
,6820,55
,6821,56
,6822,58
,6823,58
,6824,55
,6825,59
,6826,58
,6827,58
,6828,56
,6829,58
,6830,56
,6831,56
,6832,58
,6833,56
,6834,55
,6835,55
,6836,55
,6837,58
,6838,58
,6839,56
,6840,56
,6841,58
,6842,56
,6843,56
,6844,56
,6845,55
,6846,55
,6847,55
,6848,55
,6849,57
,6850,58
,6851,58
,6852,59
,6853,58
,6854,56
,6855,58
,6856,58
,6857,55
,6858,56
,6859,58
,6860,56
,6861,58
,6862,59
,6863,55
,6864,56
,6865,56
,6866,30
,6867,58
,6868,59
,6869,58
,6870,58
,6871,19
,6872,23
,6873,6
,6874,6
,6875,55
,6876,55
,6877,55
,6878,59
,6879,55
,6880,55
,6881,56
,6882,55
,6883,55
,6884,59
,6885,55
,6886,55
,6887,59
,6888,55
,6889,58
,6890,55
,6891,55
,6892,55
,6893,56
,6894,55
,6895,55
,6896,55
,6897,55
,6898,31
,6899,31
,6900,19
,6901,19
,6902,19
,6903,20
,6904,30
,6905,48
,6906,48
,6907,48
,6908,23
,6909,23
,6910,19
,6911,21
,6912,19
,6913,21
,6914,21
,6915,19
,6916,19
,6917,23
,6918,19
,6919,21
,6920,31
,6921,19
,6922,21
,6923,30
,6924,19
,6925,21
,6926,30
,6927,31
,6928,19
,6929,20
,6930,23
,6931,57
,6932,31
,6933,31
,6934,31
,6935,31
,6936,31
,6937,31
,6938,31
,6939,31
,6940,31
,6941,31
,6942,31
,6943,31
,6944,31
,6945,31
,6946,31
,6947,31
,6948,31
,6949,31
,6950,31
,6951,31
,6952,31
,6953,28
,6954,28
,6955,31
,6956,31
,6957,31
,6958,31
,6959,31
,6960,31
,6961,31
,6962,30
,6963,31
,6964,31
,6965,30
,6966,31
,6967,31
,6968,31
,6969,31
,6970,31
,6971,31
,6972,31
,6973,31
,6974,31
,6975,31
,6976,31
,6977,31
,6978,31
,6979,31
,6980,31
,6981,31
,6982,31
,6983,31
,6984,31
,6985,31
,6986,31
,6987,31
,6988,31
,6989,31
,6990,31
,6991,31
,6992,31
,6993,19
,6994,20
,6995,24
,6996,20
,6997,31
,6998,30
,6999,31
,7000,28
,7001,19
,7002,23
,7003,30
,7004,28
,7005,19
,7006,20
,7007,23
,7008,31
,7009,2
,7010,31
,7011,30
,7012,31
,7013,31
,7014,19
,7015,23
,7016,30
,7017,31
,7018,30
,7019,23
,7020,24
,7021,29
,7022,23
,7023,31
,7024,31
,7025,31
,7026,31
,7027,19
,7028,21
,7029,19
,7030,31
,7031,31
,7032,31
,7033,31
,7034,31
,7035,30
,7036,19
,7037,21
,7038,31
,7039,20
,7040,21
,7041,31
,7042,31
,7043,31
,7044,31
,7045,31
,7046,19
,7047,30
,7048,29
,7049,19
,7050,23
,7051,29
,7052,19
,7053,23
,7054,28
,7055,19
,7056,23
,7057,31
,7058,31
,7059,23
,7060,19
,7061,23
,7062,19
,7063,23
,7064,30
,7065,28
,7066,28
,7067,23
,7068,28
,7069,21
,7070,30
,7071,19
,7072,23
,7073,19
,7074,23
,7075,20
,7076,19
,7077,23
,7078,19
,7079,27
,7080,19
,7081,30
,7082,28
,7083,31
,7084,31
,7085,28
,7086,31
,7087,30
,7088,31
,7089,31
,7090,31
,7091,31
,7092,31
,7093,31
,7094,31
,7095,31
,7096,30
,7097,29
,7098,28
,7099,31
,7100,31
,7101,31
,7102,31
,7103,31
,7104,31
,7105,31
,7106,31
,7107,31
,7108,31
,7109,31
,7110,31
,7111,31
,7112,31
,7113,31
,7114,31
,7115,27
,7116,31
,7117,31
,7118,30
,7119,28
,7120,30
,7121,31
,7122,28
,7123,28
,7124,31
,7125,22
,7126,31
,7127,75
,7128,75
,7129,30
,7130,30
,7131,28
,7132,19
,7133,19
,7134,20
,7135,23
,7136,24
,7137,21
,7138,19
,7139,23
,7140,31
,7141,30
,7142,20
,7143,31
,7144,31
,7145,31
,7146,20
,7147,24
,7148,19
,7149,71
,7150,30
,7151,30
,7152,30
,7153,2
,7154,2
,7155,31
,7156,55
,7157,55
,7158,56
,7159,55
,7160,56
,7161,58
,7162,59
,7163,58
,7164,28
,7165,23
,7166,19
,7167,19
,7168,19
,7169,19
,7170,23
,7171,23
,7172,20
,7173,24
,7174,31
,7175,30
,7176,55
,7177,55
,7178,56
,7179,56
,7180,58
,7181,56
,7182,56
,7183,56
,7184,56
,7185,58
,7186,58
,7187,55
,7188,58
,7189,56
,7190,56
,7191,69
,7192,69
,7193,69
,7194,69
,7195,69
,7196,69
,7197,69
,7198,69
,7199,69
,7200,55
,7201,30
,7202,30
,7203,30
,7204,30
,7205,30
,7206,30
,7207,30
,7208,22
,7209,19
,7210,23
,7211,30
,7212,19
,7213,19
,7214,19
,7215,19
,7216,19
,7217,19
,7218,19
,7219,19
,7220,22
,7221,19
,7222,19
,7223,20
,7224,20
,7225,31
,7226,22
,7227,2
,7228,2
,7229,2
,7230,3
,7231,3
,7232,3
,7233,3
,7234,2
,7235,3
,7236,31
,7237,75
,7238,75
,7239,75
,7240,75
,7241,75
,7242,37
,7243,40
,7244,55
,7245,55
,7246,55
,7247,55
,7248,55
,7249,55
,7250,55
,7251,55
,7252,55
,7253,55
,7254,55
,7255,55
,7256,55
,7257,55
,7258,55
,7259,55
,7260,57
,7261,55
,7262,55
,7263,55
,7264,55
,7265,55
,7266,55
,7267,57
,7268,57
,7269,55
,7270,55
,7271,55
,7272,55
,7273,55
,7274,55
,7275,55
,7276,60
,7277,55
,7278,55
,7279,55
,7280,56
,7281,60
,7282,56
,7283,56
,7284,56
,7285,56
,7286,55
,7287,55
,7288,55
,7289,55
,7290,55
,7291,55
,7292,55
,7293,55
,7294,55
,7295,56
,7296,55
,7297,55
,7298,55
,7299,55
,7300,60
,7301,57
,7302,55
,7303,55
,7304,55
,7305,57
,7306,55
,7307,55
,7308,55
,7309,55
,7310,55
,7311,57
,7312,57
,7313,57
,7314,55
,7315,55
,7316,55
,7317,57
,7318,55
,7319,55
,7320,55
,7321,55
,7322,55
,7323,55
,7324,55
,7325,55
,7326,55
,7327,55
,7328,55
,7329,55
,7330,55
,7331,55
,7332,55
,7333,55
,7334,55
,7335,55
,7336,55
,7337,55
,7338,55
,7339,57
,7340,55
,7341,55
,7342,55
,7343,55
,7344,55
,7345,55
,7346,55
,7347,55
,7348,55
,7349,55
,7350,55
,7351,55
,7352,55
,7353,55
,7354,55
,7355,57
,7356,55
,7357,55
,7358,55
,7359,55
,7360,57
,7361,55
,7362,56
,7363,55
,7364,55
,7365,55
,7366,55
,7367,55
,7368,55
,7369,55
,7370,59
,7371,55
,7372,55
,7373,55
,7374,57
,7375,55
,7376,55
,7377,57
,7378,55
,7379,55
,7380,55
,7381,55
,7382,55
,7383,59
,7384,55
,7385,55
,7386,55
,7387,55
,7388,55
,7389,55
,7390,55
,7391,55
,7392,55
,7393,55
,7394,55
,7395,55
,7396,55
,7397,55
,7398,55
,7399,55
,7400,55
,7401,55
,7402,55
,7403,55
,7404,55
,7405,55
,7406,55
,7407,55
,7408,56
,7409,55
,7410,55
,7411,55
,7412,55
,7413,55
,7414,55
,7415,59
,7416,55
,7417,55
,7418,55
,7419,60
,7420,60
,7421,60
,7422,55
,7423,55
,7424,57
,7425,55
,7426,55
,7427,55
,7428,55
,7429,55
,7430,55
,7431,55
,7432,55
,7433,55
,7434,56
,7435,55
,7436,55
,7437,55
,7438,55
,7439,55
,7440,57
,7441,57
,7442,55
,7443,55
,7444,55
,7445,55
,7446,57
,7447,59
,7448,55
,7449,59
,7450,59
,7451,56
,7452,55
,7453,55
,7454,55
,7455,55
,7456,55
,7457,55
,7458,55
,7459,55
,7460,55
,7461,55
,7462,55
,7463,55
,7464,55
,7465,55
,7466,55
,7467,55
,7468,57
,7469,55
,7470,55
,7471,55
,7472,55
,7473,55
,7474,57
,7475,55
,7476,55
,7477,55
,7478,55
,7479,55
,7480,55
,7481,55
,7482,55
,7483,55
,7484,57
,7485,55
,7486,55
,7487,55
,7488,55
,7489,55
,7490,55
,7491,55
,7492,55
,7493,55
,7494,55
,7495,55
,7496,55
,7497,55
,7498,55
,7499,55
,7500,55
,7501,55
,7502,55
,7503,55
,7504,57
,7505,57
,7506,57
,7507,55
,7508,55
,7509,55
,7510,55
,7511,55
,7512,55
,7513,55
,7514,59
,7515,57
,7516,55
,7517,55
,7518,57
,7519,55
,7520,55
,7521,57
,7522,55
,7523,55
,7524,55
,7525,55
,7526,55
,7527,55
,7528,57
,7529,55
,7530,40
,7531,37
,7532,55
,7533,55
,7534,55
,7535,55
,7536,55
,7537,58
,7538,55
,7539,55
,7540,58
,7541,31
,7542,31
,7543,30
,7544,31
,7545,30
,7546,75
,7547,75
,7548,31
,7549,19
,7550,23
,7551,19
,7552,22
,7553,75
,7554,58
,7555,64
,7556,64
,7557,64
,7558,64
,7559,64
,7560,64
,7561,64
,7562,64
,7563,64
,7564,58
,7565,58
,7566,58
,7567,59
,7568,56
,7569,64
,7570,64
,7571,64
,7572,64
,7573,64
,7574,64
,7575,64
,7576,64
,7577,64
,7578,64
,7579,64
,7580,64
,7581,64
,7582,64
,7583,64
,7584,64
,7585,64
,7586,64
,7587,64
,7588,64
,7589,64
,7590,64
,7591,64
,7592,64
,7593,64
,7594,64
,7595,64
,7596,64
,7597,64
,7598,64
,7599,64
,7600,64
,7601,64
,7602,64
,7603,64
,7604,64
,7605,64
,7606,64
,7607,64
,7608,64
,7609,64
,7610,64
,7611,64
,7612,64
,7613,64
,7614,64
,7615,64
,7616,64
,7617,64
,7618,64
,7619,64
,7620,64
,7621,64
,7622,64
,7623,64
,7624,64
,7625,64
,7626,64
,7627,64
,7628,64
,7629,64
,7630,64
,7631,64
,7632,64
,7633,64
,7634,64
,7635,64
,7636,64
,7637,64
,7638,64
,7639,64
,7640,64
,7641,64
,7642,64
,7643,64
,7644,64
,7645,31
,7646,56
,7647,58
,7648,75
,7649,55
,7650,40
,7651,55
,7652,58
,7653,55
,7654,55
,7655,55
,7656,56
,7657,55
,7658,56
,7659,55
,7660,55
,7661,55
,7662,58
,7663,56
,7664,56
,7665,58
,7666,56
,7667,76
,7668,75
,7669,55
,7670,55
,7671,58
,7672,55
,7673,55
,7674,58
,7675,56
,7676,59
,7677,59
,7678,40
,7679,37
,7680,40
,7681,40
,7682,40
,7683,40
,7684,40
,7685,40
,7686,40
,7687,40
,7688,40
,7689,40
,7690,40
,7691,40
,7692,40
,7693,40
,7694,40
,7695,40
,7696,40
,7697,40
,7698,40
,7699,40
,7700,40
,7701,40
,7702,40
,7703,40
,7704,40
,7705,40
,7706,40
,7707,40
,7708,40
,7709,40
,7710,40
,7711,40
,7712,40
,7713,55
,7714,55
,7715,58
,7716,31
,7717,31
,7718,19
,7719,23
,7720,19
,7721,23
,7722,31
,7723,19
,7724,20
,7725,23
,7726,24
,7727,19
,7728,20
,7729,23
,7730,24
,7731,19
,7732,23
,7733,23
,7734,19
,7735,23
,7736,30
,7737,30
,7738,28
,7739,30
,7740,31
,7741,30
,7742,31
,7743,31
,7744,30
,7745,30
,7746,31
,7747,31
,7748,31
,7749,31
,7750,31
,7751,31
,7752,31
,7753,31
,7754,31
,7755,31
,7756,31
,7757,31
,7758,31
,7759,31
,7760,31
,7761,31
,7762,31
,7763,31
,7764,31
,7765,31
,7766,31
,7767,31
,7768,31
,7769,31
,7770,29
,7771,30
,7772,29
